,id,story,query,text_query,target,text_target,clean_story,proof_state,f_comb,task_name,story_edges,edge_types,query_edge,genders,syn_story,node_mapping,task_split
102,ff374adc-849e-4af2-89de-b160a2aec116,[Douglas] is the father of [Tasha].  [Michael] is [Douglas]'s brother.  [Tasha] is a sister of [Heather]. ,"('Heather', 'Michael')",How is [Heather] related to [Michael] ? ,uncle,['[Michael] is the uncle of [Heather]. '],[Tasha] is a sister of [Heather].  [Douglas] is the father of [Tasha].  [Michael] is [Douglas]'s brother. ,"[{('Heather', 'uncle', 'Michael'): [('Heather', 'father', 'Douglas'), ('Douglas', 'brother', 'Michael')]}, {('Heather', 'father', 'Douglas'): [('Heather', 'sister', 'Tasha'), ('Tasha', 'father', 'Douglas')]}]",sister-father-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'father', 'brother']","(0, 3)","Heather:female,Tasha:female,Douglas:male,Michael:male",,"{22: 0, 24: 1, 21: 2, 4: 3}",train
103,da376782-62b2-4f71-990c-9961814aa08d,[Erma] is the mother of [Jerome].  [Janice] is [Tasha]'s grandmother.  [Erma] has a daughter called [Tasha]. ,"('Jerome', 'Janice')",How are [Jerome] and [Janice] related to each other ? ,grandmother,"[""[Janice] is [Jerome]'s grandmother. ""]",[Erma] is the mother of [Jerome].  [Erma] has a daughter called [Tasha].  [Janice] is [Tasha]'s grandmother. ,"[{('Jerome', 'grandmother', 'Janice'): [('Jerome', 'mother', 'Erma'), ('Erma', 'mother', 'Janice')]}, {('Erma', 'mother', 'Janice'): [('Erma', 'daughter', 'Tasha'), ('Tasha', 'grandmother', 'Janice')]}]",mother-daughter-grandmother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'grandmother']","(0, 3)","Jerome:male,Erma:female,Tasha:female,Janice:female",,"{23: 0, 5: 1, 24: 2, 1: 3}",train
104,c25d401e-f2ce-45b6-b79a-8a2f92b61c26,[Douglas] has a daughter called [Tasha].  [Douglas] is the husband of [Erma].  [Erma] is [Daryl]'s mother. ,"('Daryl', 'Tasha')",Who is [Tasha] from the point of relation of [Daryl] ? ,sister,['[Daryl] has a sister named [Tasha]. '],[Erma] is [Daryl]'s mother.  [Douglas] is the husband of [Erma].  [Douglas] has a daughter called [Tasha]. ,"[{('Daryl', 'sister', 'Tasha'): [('Daryl', 'mother', 'Erma'), ('Erma', 'daughter', 'Tasha')]}, {('Erma', 'daughter', 'Tasha'): [('Erma', 'husband', 'Douglas'), ('Douglas', 'daughter', 'Tasha')]}]",mother-husband-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'husband', 'daughter']","(0, 3)","Daryl:male,Erma:female,Douglas:male,Tasha:female",,"{25: 0, 5: 1, 21: 2, 24: 3}",train
105,ce0c5ce1-fb3b-4a4b-9418-4ca3fcc63e71,[John] is [William]'s son.  [Erma] is [John]'s aunt.  [William] is the father of [Gerry]. ,"('Gerry', 'Erma')",Fill in the blanks : [Erma] is [Gerry] 's _. ,aunt,"[""[Erma] is [Gerry]'s aunt. ""]",[William] is the father of [Gerry].  [John] is [William]'s son.  [Erma] is [John]'s aunt. ,"[{('Gerry', 'aunt', 'Erma'): [('Gerry', 'father', 'William'), ('William', 'sister', 'Erma')]}, {('William', 'sister', 'Erma'): [('William', 'son', 'John'), ('John', 'aunt', 'Erma')]}]",father-son-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'son', 'aunt']","(0, 3)","Gerry:male,William:male,John:male,Erma:female",,"{13: 0, 3: 1, 14: 2, 5: 3}",train
106,83d196b8-fc7b-49ad-9852-67b53139f661,[Erma] is the mother of [Tasha].  [Erma] has a son called [Daryl].  [William] is [Daryl]'s uncle. ,"('Tasha', 'William')",How is [Tasha] related to [William] ? ,uncle,['[William] is the uncle of [Tasha]. '],[Erma] is the mother of [Tasha].  [Erma] has a son called [Daryl].  [William] is [Daryl]'s uncle. ,"[{('Tasha', 'uncle', 'William'): [('Tasha', 'mother', 'Erma'), ('Erma', 'brother', 'William')]}, {('Erma', 'brother', 'William'): [('Erma', 'son', 'Daryl'), ('Daryl', 'uncle', 'William')]}]",mother-son-uncle,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'uncle']","(0, 3)","Tasha:female,Erma:female,Daryl:male,William:male",,"{24: 0, 5: 1, 25: 2, 3: 3}",train
107,3d8bbdb2-dfe6-4286-beaa-5c07cecc163c,[Richard] has a daughter called [Mary].  [Richard] is [Janice]'s son.  [Janice] is [Erma]'s mother. ,"('Erma', 'Mary')",Who is [Mary] from the point of relation of [Erma] ? ,niece,['[Mary] is the niece of [Erma]. '],[Janice] is [Erma]'s mother.  [Richard] is [Janice]'s son.  [Richard] has a daughter called [Mary]. ,"[{('Erma', 'niece', 'Mary'): [('Erma', 'brother', 'Richard'), ('Richard', 'daughter', 'Mary')]}, {('Erma', 'brother', 'Richard'): [('Erma', 'mother', 'Janice'), ('Janice', 'son', 'Richard')]}]",mother-son-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'son', 'daughter']","(0, 3)","Erma:female,Janice:female,Richard:male,Mary:female",,"{5: 0, 1: 1, 2: 2, 9: 3}",train
108,83b61671-1ad6-48c4-8c64-e5b78e32aa9b,[Erma] has a daughter called [Tasha].  [Erma] is a sister of [William].  [Daryl] is a brother of [Tasha]. ,"('William', 'Daryl')",What is the family connection between [William] and [Daryl] ? ,nephew,"[""[Daryl] is [William]'s nephew. ""]",[Erma] is a sister of [William].  [Erma] has a daughter called [Tasha].  [Daryl] is a brother of [Tasha]. ,"[{('William', 'nephew', 'Daryl'): [('William', 'sister', 'Erma'), ('Erma', 'son', 'Daryl')]}, {('Erma', 'son', 'Daryl'): [('Erma', 'daughter', 'Tasha'), ('Tasha', 'brother', 'Daryl')]}]",sister-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'daughter', 'brother']","(0, 3)","William:male,Erma:female,Tasha:female,Daryl:male",,"{3: 0, 5: 1, 24: 2, 25: 3}",train
109,3287970d-aea4-4610-a888-97fba06711c7,[Tasha] is [Daryl]'s sister.  [Erma] is [Tasha]'s mother.  [Erma] has a sister named [Juanita]. ,"('Daryl', 'Juanita')",Who is [Juanita] from the point of relation of [Daryl] ? ,aunt,"[""[Juanita] is [Daryl]'s aunt. ""]",[Tasha] is [Daryl]'s sister.  [Erma] is [Tasha]'s mother.  [Erma] has a sister named [Juanita]. ,"[{('Daryl', 'aunt', 'Juanita'): [('Daryl', 'mother', 'Erma'), ('Erma', 'sister', 'Juanita')]}, {('Daryl', 'mother', 'Erma'): [('Daryl', 'sister', 'Tasha'), ('Tasha', 'mother', 'Erma')]}]",sister-mother-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'mother', 'sister']","(0, 3)","Daryl:male,Tasha:female,Erma:female,Juanita:female",,"{25: 0, 24: 1, 5: 2, 11: 3}",train
110,7718f2a1-b2f7-4be5-9c13-51b947dd12bf,[Erma] is a daughter of [Robert].  [Erma] has a son called [Daryl].  [Robert] is the father of [Michael]. ,"('Michael', 'Daryl')",How are [Michael] and [Daryl] related to each other ? ,nephew,"[""[Daryl] is [Michael]'s nephew. ""]",[Robert] is the father of [Michael].  [Erma] is a daughter of [Robert].  [Erma] has a son called [Daryl]. ,"[{('Michael', 'nephew', 'Daryl'): [('Michael', 'sister', 'Erma'), ('Erma', 'son', 'Daryl')]}, {('Michael', 'sister', 'Erma'): [('Michael', 'father', 'Robert'), ('Robert', 'daughter', 'Erma')]}]",father-daughter-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'son']","(0, 3)","Michael:male,Robert:male,Erma:female,Daryl:male",,"{4: 0, 0: 1, 5: 2, 25: 3}",train
111,9a26e575-6474-46d3-9163-708d0c2e3775,[Mark] is a brother of [Gerry].  The husband of [Charlotte] is [Gerry].  [William] is [Mark]'s father. ,"('Charlotte', 'William')",Who is [William] from the point of relation of [Charlotte] ? ,father-in-law,"[""[William] is [Charlotte]'s father-in-law. ""]",The husband of [Charlotte] is [Gerry].  [Mark] is a brother of [Gerry].  [William] is [Mark]'s father. ,"[{('Charlotte', 'father-in-law', 'William'): [('Charlotte', 'husband', 'Gerry'), ('Gerry', 'father', 'William')]}, {('Gerry', 'father', 'William'): [('Gerry', 'brother', 'Mark'), ('Mark', 'father', 'William')]}]",husband-brother-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['husband', 'brother', 'father']","(0, 3)","Charlotte:female,Gerry:male,Mark:male,William:male",,"{31: 0, 13: 1, 15: 2, 3: 3}",train
112,4fdbed81-4444-44fc-bb72-67f499d3e770,[Michael] is [Robert]'s son.  [Yolanda] is a daughter of [Michael].  [Gerald] is [Yolanda]'s brother. ,"('Robert', 'Gerald')",Fill in the blanks : [Gerald] is [Robert] 's _. ,grandson,['[Robert] has a grandson who is [Gerald]. '],[Michael] is [Robert]'s son.  [Yolanda] is a daughter of [Michael].  [Gerald] is [Yolanda]'s brother. ,"[{('Robert', 'grandson', 'Gerald'): [('Robert', 'son', 'Michael'), ('Michael', 'son', 'Gerald')]}, {('Michael', 'son', 'Gerald'): [('Michael', 'daughter', 'Yolanda'), ('Yolanda', 'brother', 'Gerald')]}]",son-daughter-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'daughter', 'brother']","(0, 3)","Robert:male,Michael:male,Yolanda:female,Gerald:male",,"{0: 0, 4: 1, 18: 2, 20: 3}",train
113,6753081b-5281-4097-8b47-ed430c2be316,[William] has a brother named [Michael].  [William] is the father of [Mark].  [Mark] is [John]'s brother. ,"('John', 'Michael')",How are [John] and [Michael] related to each other ? ,uncle,['[Michael] is the uncle of [John]. '],[Mark] is [John]'s brother.  [William] is the father of [Mark].  [William] has a brother named [Michael]. ,"[{('John', 'uncle', 'Michael'): [('John', 'father', 'William'), ('William', 'brother', 'Michael')]}, {('John', 'father', 'William'): [('John', 'brother', 'Mark'), ('Mark', 'father', 'William')]}]",brother-father-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'brother']","(0, 3)","John:male,Mark:male,William:male,Michael:male",,"{14: 0, 15: 1, 3: 2, 4: 3}",train
114,7bd93181-3693-4587-8381-f713eb075951,[William] is [John]'s father.  [Janice] is the mother of [William].  [John] is a brother of [Mark]. ,"('Mark', 'Janice')",Who is [Janice] from the point of relation of [Mark] ? ,grandmother,['[Janice] is the grandmother of [Mark]. '],[John] is a brother of [Mark].  [William] is [John]'s father.  [Janice] is the mother of [William]. ,"[{('Mark', 'grandmother', 'Janice'): [('Mark', 'father', 'William'), ('William', 'mother', 'Janice')]}, {('Mark', 'father', 'William'): [('Mark', 'brother', 'John'), ('John', 'father', 'William')]}]",brother-father-mother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'mother']","(0, 3)","Mark:male,John:male,William:male,Janice:female",,"{15: 0, 14: 1, 3: 2, 1: 3}",train
115,87d2cd50-9029-4f15-94b7-4b1382ba0a27,[Erma] is a daughter of [Janice].  [Janice] is the mother of [Richard].  [Heather] is a daughter of [Erma]. ,"('Richard', 'Heather')",Who is [Heather] from the point of relation of [Richard] ? ,niece,['[Heather] is the niece of [Richard]. '],[Janice] is the mother of [Richard].  [Erma] is a daughter of [Janice].  [Heather] is a daughter of [Erma]. ,"[{('Richard', 'niece', 'Heather'): [('Richard', 'sister', 'Erma'), ('Erma', 'daughter', 'Heather')]}, {('Richard', 'sister', 'Erma'): [('Richard', 'mother', 'Janice'), ('Janice', 'daughter', 'Erma')]}]",mother-daughter-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'daughter', 'daughter']","(0, 3)","Richard:male,Janice:female,Erma:female,Heather:female",,"{2: 0, 1: 1, 5: 2, 22: 3}",train
116,f9f2a274-a45f-44da-b7cd-f46d7ecd4a12,[Catherine] is a daughter of [Richard].  [Janice] is [Robert]'s wife.  [Richard] is a son of [Janice]. ,"('Robert', 'Catherine')",Fill in the blanks : [Catherine] is [Robert] 's _. ,granddaughter,"[""[Catherine] is [Robert]'s granddaughter. ""]",[Janice] is [Robert]'s wife.  [Richard] is a son of [Janice].  [Catherine] is a daughter of [Richard]. ,"[{('Robert', 'granddaughter', 'Catherine'): [('Robert', 'son', 'Richard'), ('Richard', 'daughter', 'Catherine')]}, {('Robert', 'son', 'Richard'): [('Robert', 'wife', 'Janice'), ('Janice', 'son', 'Richard')]}]",wife-son-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'daughter']","(0, 3)","Robert:male,Janice:female,Richard:male,Catherine:female",,"{0: 0, 1: 1, 2: 2, 10: 3}",train
117,8fd428e0-a521-4b0e-b17b-8df1ded5a7bb,[Jacqueline] is the wife of [Richard].  [Jacqueline] has a daughter called [Carolyn].  [Richard] is [William]'s brother. ,"('William', 'Carolyn')","For [William], who is [Carolyn] ? ",niece,"[""[Carolyn] is [William]'s niece. ""]",[Richard] is [William]'s brother.  [Jacqueline] is the wife of [Richard].  [Jacqueline] has a daughter called [Carolyn]. ,"[{('William', 'niece', 'Carolyn'): [('William', 'brother', 'Richard'), ('Richard', 'daughter', 'Carolyn')]}, {('Richard', 'daughter', 'Carolyn'): [('Richard', 'wife', 'Jacqueline'), ('Jacqueline', 'daughter', 'Carolyn')]}]",brother-wife-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'wife', 'daughter']","(0, 3)","William:male,Richard:male,Jacqueline:female,Carolyn:female",,"{3: 0, 2: 1, 6: 2, 7: 3}",train
118,41cb2af2-f3ac-421b-a161-5c0f019a88b7,[Susan] has a daughter called [Yolanda].  [Erma] is [Yolanda]'s aunt.  [Daryl] is [Erma]'s son. ,"('Susan', 'Daryl')","For [Susan], who is [Daryl] ? ",nephew,['[Daryl] is the nephew of [Susan]. '],[Susan] has a daughter called [Yolanda].  [Erma] is [Yolanda]'s aunt.  [Daryl] is [Erma]'s son. ,"[{('Susan', 'nephew', 'Daryl'): [('Susan', 'sister', 'Erma'), ('Erma', 'son', 'Daryl')]}, {('Susan', 'sister', 'Erma'): [('Susan', 'daughter', 'Yolanda'), ('Yolanda', 'aunt', 'Erma')]}]",daughter-aunt-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'aunt', 'son']","(0, 3)","Susan:female,Yolanda:female,Erma:female,Daryl:male",,"{16: 0, 18: 1, 5: 2, 25: 3}",train
119,a7fdf890-971f-45f2-9957-55eb90d1b579,[Juanita] is the wife of [William].  [Gerry] is [Juanita]'s son.  [Gerry] has a brother named [Hank]. ,"('William', 'Hank')",Fill in the blanks : [Hank] is [William] 's _. ,son,['[Hank] is a son of [William]. '],[Juanita] is the wife of [William].  [Gerry] is [Juanita]'s son.  [Gerry] has a brother named [Hank]. ,"[{('William', 'son', 'Hank'): [('William', 'son', 'Gerry'), ('Gerry', 'brother', 'Hank')]}, {('William', 'son', 'Gerry'): [('William', 'wife', 'Juanita'), ('Juanita', 'son', 'Gerry')]}]",wife-son-brother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'brother']","(0, 3)","William:male,Juanita:female,Gerry:male,Hank:male",,"{3: 0, 11: 1, 13: 2, 12: 3}",train
120,6113a258-a6ab-4c7a-9d59-9c071744389c,[Yolanda] is [Gerald]'s sister.  [Vivian] is [Yolanda]'s sister.  [Susan] is [Vivian]'s mother. ,"('Gerald', 'Susan')",What is the family connection between [Gerald] and [Susan] ? ,mother,"[""[Susan] is [Gerald]'s mother. ""]",[Yolanda] is [Gerald]'s sister.  [Vivian] is [Yolanda]'s sister.  [Susan] is [Vivian]'s mother. ,"[{('Gerald', 'mother', 'Susan'): [('Gerald', 'sister', 'Yolanda'), ('Yolanda', 'mother', 'Susan')]}, {('Yolanda', 'mother', 'Susan'): [('Yolanda', 'sister', 'Vivian'), ('Vivian', 'mother', 'Susan')]}]",sister-sister-mother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'sister', 'mother']","(0, 3)","Gerald:male,Yolanda:female,Vivian:female,Susan:female",,"{20: 0, 18: 1, 19: 2, 16: 3}",train
121,da668b29-ffd6-416d-bb2f-929d4ac02433,[Robert] is [Michael]'s father.  [Yolanda] has a brother named [Gerald].  [Michael] is the father of [Gerald]. ,"('Yolanda', 'Robert')",How are [Yolanda] and [Robert] related to each other ? ,grandfather,"[""[Robert] is [Yolanda]'s grandfather. ""]",[Yolanda] has a brother named [Gerald].  [Michael] is the father of [Gerald].  [Robert] is [Michael]'s father. ,"[{('Yolanda', 'grandfather', 'Robert'): [('Yolanda', 'father', 'Michael'), ('Michael', 'father', 'Robert')]}, {('Yolanda', 'father', 'Michael'): [('Yolanda', 'brother', 'Gerald'), ('Gerald', 'father', 'Michael')]}]",brother-father-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'father', 'father']","(0, 3)","Yolanda:female,Gerald:male,Michael:male,Robert:male",,"{18: 0, 20: 1, 4: 2, 0: 3}",train
122,50382983-4f93-4167-ad16-4838edaaf69d,[Erma] is [Jerome]'s mother.  [Robert] is the father of [Erma].  [Robert] has a son called [William]. ,"('Jerome', 'William')",Who is [William] from the point of relation of [Jerome] ? ,uncle,['[William] is the uncle of [Jerome]. '],[Erma] is [Jerome]'s mother.  [Robert] is the father of [Erma].  [Robert] has a son called [William]. ,"[{('Jerome', 'uncle', 'William'): [('Jerome', 'mother', 'Erma'), ('Erma', 'brother', 'William')]}, {('Erma', 'brother', 'William'): [('Erma', 'father', 'Robert'), ('Robert', 'son', 'William')]}]",mother-father-son,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['mother', 'father', 'son']","(0, 3)","Jerome:male,Erma:female,Robert:male,William:male",,"{23: 0, 5: 1, 0: 2, 3: 3}",train
123,1589ebba-0844-4971-a266-a15ba3dfb1fd,[William] is the father of [Hank].  [John] has a brother named [Hank].  [John] is [Gerry]'s brother. ,"('Gerry', 'William')",Who is [William] from the point of relation of [Gerry] ? ,father,"[""[William] is [Gerry]'s father. ""]",[John] is [Gerry]'s brother.  [John] has a brother named [Hank].  [William] is the father of [Hank]. ,"[{('Gerry', 'father', 'William'): [('Gerry', 'brother', 'Hank'), ('Hank', 'father', 'William')]}, {('Gerry', 'brother', 'Hank'): [('Gerry', 'brother', 'John'), ('John', 'brother', 'Hank')]}]",brother-brother-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'brother', 'father']","(0, 3)","Gerry:male,John:male,Hank:male,William:male",,"{13: 0, 14: 1, 12: 2, 3: 3}",train
124,0124500b-c78b-4f08-9b69-204e9eadfa7f,[Hank] is a son of [Juanita].  [Gerry] is a brother of [Hank].  [Charlotte] is the wife of [Gerry]. ,"('Juanita', 'Charlotte')",Fill in the blanks : [Charlotte] is [Juanita] 's _. ,daughter-in-law,['[Juanita] has a daughter-in-law who is [Charlotte]. '],[Hank] is a son of [Juanita].  [Gerry] is a brother of [Hank].  [Charlotte] is the wife of [Gerry]. ,"[{('Juanita', 'daughter-in-law', 'Charlotte'): [('Juanita', 'son', 'Gerry'), ('Gerry', 'wife', 'Charlotte')]}, {('Juanita', 'son', 'Gerry'): [('Juanita', 'son', 'Hank'), ('Hank', 'brother', 'Gerry')]}]",son-brother-wife,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'brother', 'wife']","(0, 3)","Juanita:female,Hank:male,Gerry:male,Charlotte:female",,"{11: 0, 12: 1, 13: 2, 31: 3}",train
125,fc81a16a-0d08-417f-a833-837288c6d9a7,[Jerome] is a brother of [Tasha].  [Erma] is the mother of [Heather].  [Heather] is a sister of [Jerome]. ,"('Tasha', 'Erma')",How are [Tasha] and [Erma] related to each other ? ,mother,"[""[Erma] is [Tasha]'s mother. ""]",[Jerome] is a brother of [Tasha].  [Heather] is a sister of [Jerome].  [Erma] is the mother of [Heather]. ,"[{('Tasha', 'mother', 'Erma'): [('Tasha', 'sister', 'Heather'), ('Heather', 'mother', 'Erma')]}, {('Tasha', 'sister', 'Heather'): [('Tasha', 'brother', 'Jerome'), ('Jerome', 'sister', 'Heather')]}]",brother-sister-mother,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['brother', 'sister', 'mother']","(0, 3)","Tasha:female,Jerome:male,Heather:female,Erma:female",,"{24: 0, 23: 1, 22: 2, 5: 3}",train
126,80af4e48-a8b2-499f-9787-62d3f509e479,[Erma] is the aunt of [Gerry].  [Juanita] has a son called [Gerry].  [Juanita] is [Janice]'s daughter. ,"('Janice', 'Erma')","For [Janice], who is [Erma] ? ",daughter,['[Erma] is a daughter of [Janice]. '],[Juanita] is [Janice]'s daughter.  [Juanita] has a son called [Gerry].  [Erma] is the aunt of [Gerry]. ,"[{('Janice', 'daughter', 'Erma'): [('Janice', 'daughter', 'Juanita'), ('Juanita', 'sister', 'Erma')]}, {('Juanita', 'sister', 'Erma'): [('Juanita', 'son', 'Gerry'), ('Gerry', 'aunt', 'Erma')]}]",daughter-son-aunt,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['daughter', 'son', 'aunt']","(0, 3)","Janice:female,Juanita:female,Gerry:male,Erma:female",,"{1: 0, 11: 1, 13: 2, 5: 3}",train
127,d41912dc-b075-40f3-8d2c-9e1000d173ce,[Robert] is the father of [Erma].  [Erma] is the mother of [Heather].  [Heather] is [Daryl]'s sister. ,"('Daryl', 'Robert')",How is [Daryl] related to [Robert] ? ,grandfather,"[""[Robert] is [Daryl]'s grandfather. ""]",[Heather] is [Daryl]'s sister.  [Erma] is the mother of [Heather].  [Robert] is the father of [Erma]. ,"[{('Daryl', 'grandfather', 'Robert'): [('Daryl', 'mother', 'Erma'), ('Erma', 'father', 'Robert')]}, {('Daryl', 'mother', 'Erma'): [('Daryl', 'sister', 'Heather'), ('Heather', 'mother', 'Erma')]}]",sister-mother-father,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['sister', 'mother', 'father']","(0, 3)","Daryl:male,Heather:female,Erma:female,Robert:male",,"{25: 0, 22: 1, 5: 2, 0: 3}",train
128,43e9fb32-a339-41fe-a49e-6bda005f2026,[William] has a wife who is [Juanita].  [Hazel] is the wife of [Mark].  [Mark] is [Juanita]'s son. ,"('William', 'Hazel')",How are [William] and [Hazel] related to each other ? ,daughter-in-law,['[William] has a daughter-in-law who is [Hazel]. '],[William] has a wife who is [Juanita].  [Mark] is [Juanita]'s son.  [Hazel] is the wife of [Mark]. ,"[{('William', 'daughter-in-law', 'Hazel'): [('William', 'son', 'Mark'), ('Mark', 'wife', 'Hazel')]}, {('William', 'son', 'Mark'): [('William', 'wife', 'Juanita'), ('Juanita', 'son', 'Mark')]}]",wife-son-wife,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['wife', 'son', 'wife']","(0, 3)","William:male,Juanita:female,Mark:male,Hazel:female",,"{3: 0, 11: 1, 15: 2, 33: 3}",train
129,174b44b3-3c6f-4660-8288-f5e7bb973803,[Michael] is [Gerald]'s father.  [Erma] is [Janice]'s daughter.  [Janice] is [Michael]'s mother. ,"('Gerald', 'Erma')",What is the family connection between [Gerald] and [Erma] ? ,aunt,"[""[Erma] is [Gerald]'s aunt. ""]",[Michael] is [Gerald]'s father.  [Janice] is [Michael]'s mother.  [Erma] is [Janice]'s daughter. ,"[{('Gerald', 'aunt', 'Erma'): [('Gerald', 'father', 'Michael'), ('Michael', 'sister', 'Erma')]}, {('Michael', 'sister', 'Erma'): [('Michael', 'mother', 'Janice'), ('Janice', 'daughter', 'Erma')]}]",father-mother-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'mother', 'daughter']","(0, 3)","Gerald:male,Michael:male,Janice:female,Erma:female",,"{20: 0, 4: 1, 1: 2, 5: 3}",train
130,396a5b45-05cd-4153-8e61-8d7aa21137e5,[Tasha] is a daughter of [Erma].  [Erma] is the wife of [Douglas].  [Douglas] is [Jerome]'s father. ,"('Jerome', 'Tasha')",How is [Jerome] related to [Tasha] ? ,sister,['[Tasha] is a sister of [Jerome]. '],[Douglas] is [Jerome]'s father.  [Erma] is the wife of [Douglas].  [Tasha] is a daughter of [Erma]. ,"[{('Jerome', 'sister', 'Tasha'): [('Jerome', 'father', 'Douglas'), ('Douglas', 'daughter', 'Tasha')]}, {('Douglas', 'daughter', 'Tasha'): [('Douglas', 'wife', 'Erma'), ('Erma', 'daughter', 'Tasha')]}]",father-wife-daughter,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'wife', 'daughter']","(0, 3)","Jerome:male,Douglas:male,Erma:female,Tasha:female",,"{23: 0, 21: 1, 5: 2, 24: 3}",train
131,d067b847-1ac7-4574-80ae-16a5ab4078f7,[Hank] is a brother of [Mark].  [Mark] is [William]'s son.  [Robert] is [Hank]'s grandfather. ,"('William', 'Robert')",How are [William] and [Robert] related to each other ? ,father,"[""[Robert] is [William]'s father. ""]",[Mark] is [William]'s son.  [Hank] is a brother of [Mark].  [Robert] is [Hank]'s grandfather. ,"[{('William', 'father', 'Robert'): [('William', 'son', 'Mark'), ('Mark', 'grandfather', 'Robert')]}, {('Mark', 'grandfather', 'Robert'): [('Mark', 'brother', 'Hank'), ('Hank', 'grandfather', 'Robert')]}]",son-brother-grandfather,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['son', 'brother', 'grandfather']","(0, 3)","William:male,Mark:male,Hank:male,Robert:male",,"{3: 0, 15: 1, 12: 2, 0: 3}",train
132,8835d1c3-d25a-4975-9808-9a80c98445b2,[Mary] has a sister named [Catherine].  [Richard] is [Chester]'s father.  [Richard] has a daughter called [Mary]. ,"('Chester', 'Catherine')",How are [Chester] and [Catherine] related to each other ? ,sister,['[Chester] has a sister named [Catherine]. '],[Richard] is [Chester]'s father.  [Richard] has a daughter called [Mary].  [Mary] has a sister named [Catherine]. ,"[{('Chester', 'sister', 'Catherine'): [('Chester', 'father', 'Richard'), ('Richard', 'daughter', 'Catherine')]}, {('Richard', 'daughter', 'Catherine'): [('Richard', 'daughter', 'Mary'), ('Mary', 'sister', 'Catherine')]}]",father-daughter-sister,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'sister']","(0, 3)","Chester:male,Richard:male,Mary:female,Catherine:female",,"{8: 0, 2: 1, 9: 2, 10: 3}",train
133,6e4c5c78-2baa-4b73-8872-9f3872ffcb90,[Robert] is [Mary]'s grandfather.  [Richard] has a daughter called [Mary].  [Richard] is the father of [Catherine]. ,"('Catherine', 'Robert')","For [Catherine], who is [Robert] ? ",grandfather,"[""[Robert] is [Catherine]'s grandfather. ""]",[Richard] is the father of [Catherine].  [Richard] has a daughter called [Mary].  [Robert] is [Mary]'s grandfather. ,"[{('Catherine', 'grandfather', 'Robert'): [('Catherine', 'father', 'Richard'), ('Richard', 'father', 'Robert')]}, {('Richard', 'father', 'Robert'): [('Richard', 'daughter', 'Mary'), ('Mary', 'grandfather', 'Robert')]}]",father-daughter-grandfather,task_1.3,"[(0, 1), (1, 2), (2, 3)]","['father', 'daughter', 'grandfather']","(0, 3)","Catherine:female,Richard:male,Mary:female,Robert:male",,"{10: 0, 2: 1, 9: 2, 0: 3}",train
